Customer_ID
10019
10020
10029
10053
10059
10062
10068
10114
10125
10127
10133
10137
10150
10159
10176
10183
10204
10254
10280
10288
10300
10306
10313
10326
10327
10328
10367
10368
10375
10404
10452
10453
10457
10462
10465
10494
10497
10499
10501
10517
10519
10529
10536
10548
10618
10628
10633
10634
10654
10657
10681
10682
10685
10707
10712
10726
10740
10742
10750
10756
10761
10775
10779
10796
10819
10832
10837
10851
10854
10861
10865
10908
10914
10935
10965
10980
10994
11023
11036
11046
11055
11063
11090
11106
11109
11120
11123
11124
11129
11138
11141
11159
11164
11167
11188
11189
11195
11215
11221
11227
11232
11238
11241
11249
11251
11253
11261
11273
11277
11288
11291
11302
11307
11330
11350
11367
11406
11412
11419
11454
11475
11479
11481
11511
11513
11516
11518
11524
11568
11630
11662
11665
11702
11726
11732
11733
11738
11749
11752
11772
11794
11806
11815
11839
11854
11861
11866
11868
11874
11876
11888
11892
11896
11913
11925
11942
11963
11979
11986
12034
12053
12072
12073
12092
12094
12096
12097
12099
12130
12131
12147
12158
12169
12171
12176
12178
12187
12194
12198
12231
12247
12252
12266
12274
12285
12314
12315
12332
12335
12343
12364
12368
12373
12409
12420
12423
12455
12474
12483
12494
12501
12511
12519
12521
12580
12581
12605
12613
12618
12654
12663
12671
12675
12685
12689
12692
12700
12728
12748
12750
12753
12779
12790
12796
12797
12808
12810
12815
12829
12831
12857
12878
12895
12899
12929
12934
12955
12961
12969
12985
12986
12993
13012
13024
13036
13042
13043
13061
13068
13069
13077
13081
13087
13103
13105
13109
13114
13126
13128
13131
13141
13142
13149
13155
13167
13185
13197
13199
13224
13245
13261
13269
13280
13285
13291
13297
13313
13316
13323
13324
13326
13334
13342
13349
13357
13368
13406
13428
13435
13437
13447
13449
13453
13463
13476
13481
13491
13497
13526
13529
13530
13531
13553
13556
13572
13575
13576
13583
13586
13587
13589
13600
13605
13615
13617
13645
13650
13651
13659
13660
13691
13712
13716
13727
13738
13776
13780
13818
13826
13833
13842
13854
13857
13865
13873
13884
13888
13891
13914
13915
13927
13946
13973
13975
13990
13992
14010
14027
14033
14036
14040
14066
14073
14075
14118
14133
14134
14151
14160
14167
14179
14193
14197
14216
14222
14225
14229
14235
14241
14260
14264
14266
14295
14310
14320
14322
14324
14325
14326
14333
14334
14337
14354
14362
14372
14373
14376
14390
14420
14443
14458
14469
14484
14490
14502
14511
14512
14527
14534
14549
14564
14588
14591
14624
14635
14636
14651
14654
14655
14665
14667
14671
14677
14685
14691
14692
14696
14698
14707
14712
14717
14735
14739
14752
14753
14756
14758
14760
14766
14772
14773
14774
14785
14793
14799
14817
14850
14856
14866
14871
14876
14892
14893
14895
14916
14927
14992
14995
15005
15006
15009
15027
15047
15067
15099
15103
15115
15124
15126
15136
15137
15178
15182
15201
15217
15222
15228
15240
15241
15261
15270
15274
15276
15278
15291
15330
15334
15339
15346
15408
15423
15425
15427
15435
15454
15461
15472
15488
15501
15516
15521
15545
15551
15560
15573
15583
15608
15611
15651
15652
15653
15676
15686
15692
15718
15738
15831
15834
15840
15861
15864
15902
15908
15919
15924
15945
15950
15964
15972
15975
15979
15988
15996
16003
16014
16023
16024
16025
16041
16084
16100
16128
16137
16158
16165
16168
16171
16184
16190
16203
16225
16227
16232
16236
16246
16254
16259
16265
16282
16297
16320
16322
16325
16334
16342
16345
16347
16352
16363
16365
16366
16367
16368
16412
16449
16455
16459
16467
16470
16474
16480
16481
16525
16526
16555
16598
16604
16644
16647
16660
16664
16668
16669
16680
16702
16716
16717
16728
16738
16752
16787
16801
16807
16810
16819
16822
16879
16891
16895
16907
16935
16967
16968
16973
16979
16990
17015
17026
17032
17060
17080
17089
17092
17100
17106
17129
17144
17146
17157
17188
17222
17232
17240
17246
17250
17255
17259
17274
17281
17296
17299
17308
17315
17334
17339
17342
17350
17364
17366
17367
17369
17385
17387
17399
17400
17405
17411
17452
17459
17461
17464
17465
17479
17528
17536
17537
17556
17566
17575
17580
17582
17614
17637
17664
17680
17710
17721
17747
17758
17772
17776
17777
17790
17793
17805
17821
17848
17865
17870
17880
17884
17894
17901
17904
17914
17916
17919
17926
17941
17946
17949
17962
17963
17977
17982
17997
18004
18014
18037
18049
18053
18054
18085
18086
18092
18153
18160
18171
18185
18208
18216
18233
18243
18251
18257
18283
18316
18330
18331
18340
18344
18360
18364
18366
18370
18380
18396
18415
18431
18449
18468
18478
18488
18525
18537
18539
18576
18579
18580
18592
18596
18598
18606
18614
18621
18623
18626
18628
18630
18655
18675
18688
18700
18709
18728
18729
18736
18755
18801
18808
18809
18865
18877
18900
18945
18964
18969
18974
19005
19009
19020
19040
19078
19095
19096
19113
19132
19146
19157
19167
19183
19194
19216
19225
19227
19236
19241
19245
19252
19262
19291
19297
19313
19322
19337
19343
19358
19359
19373
